video,frame_count,width,height,question,answer,qid,type,a0,a1,a2,a3,a4
3738405040,974,640,480,why was the boy not cycling in a straight line,2,4,CW,missed the ball,looking at drumstick,learning,avoiding a banana skin,looking for ice-cream
3828379201,1867,640,480,why did the boy in blue shirt bend down in front of the girl in white dress after taking her shoes that dropped earlier,0,4,CW,help girl put on shoes,watch the boy play instead,get more food,to rescue toddler who fell,pour out water
10294250735,588,640,360,why does the woman wearing spectacles look at the woman beside her after cutting the vegetable,3,4,CW,communicate to baby,teaching them about vegetable,cake spill,show her how to cut it,to eat
9353836291,946,640,360,why are there more words on the screen of the laptop over time,4,0,CW,man in grey moving with mouse,automatically generated by computer,game,listening to the other man,woman typing
4187230042,513,640,480,why does the man in black wave his hand,0,0,CW,test projector,waiting to cut ribbon,writing on the ground,witness for the oath,too long
4443349080,1550,640,360,what happened to the boy after he kicked the ball high into the fence,3,3,CW,hitted by dog,dog wants to play,lost his attention,fall over,pushed by girl
2801868426,1313,500,282,why is the woman moving her legs,3,2,CW,dancing with the baby,wind,feed kangaroo,cycle,pretend to hit the drum
6855479096,1553,640,480,why does the other rabbit hops away,3,2,CW,playing,to play in the snow,it is running from a predator,find more food,to show the other rabbit where to go
7177667565,388,640,360,why did the guy in yellow clap his hands when he turned around to face the guy,0,3,CW,ask him to hurry up,express the music beat,make a toast,show appreciation,for the lady to imitate
8069014507,1200,640,360,why did the green shoe man touch his sword while walking back after poking the white shoe man with the sword,4,4,CW,enjoying view by the fence,emphasize his point,let him speak,get nearer to audience,clean it
8315788918,1577,640,1138,why did the man jump when the baby is on the trampoline,0,4,CW,play with him,to get on the ground,to pick baby up,play himself,feel excited
3339159151,681,640,480,why does the cat stop to look at the controller,0,2,CW,found it interesting,to check cat is comfortable,getting her attention,chase the tail of the toy,to catch his hand
5547832569,1683,320,240,why is the boy swinging his hands in the air near the end of the video,4,7,CW,scared of dark,trying to catch toys,wants to eat,throw the ball,loves dancing
8748339924,490,640,480,why does the pigs keep bending their head to the ground as they walk around,4,2,CW,eating,waiting for instructions,sniffing,to feed,finding food
4295889026,567,640,480,why do the people wear formal wear,1,3,CW,funeral,wedding,important event,performing,work
9740013012,496,512,384,why is the man man wearing earphones,1,1,CW,block out the surrounding noises,he is listening to something,practising meditation,ensure safety,scared of loud sounds
3179374776,1862,640,480,why does the man tilt the yogurt cup after scooping,0,0,CW,little yogurt left,stain while eating yogurt,show what s in the cup,wants to wet his hand,serve them food
4408638205,2187,640,480,why did the man in brown roll his jeans high up when he is canoeing in the boat,1,6,CW,stabilize himself,prevent it from getting wet,water bag,steer in the same direction as him,get out of boat
4410543060,2550,640,480,why does the baby starts playing with the bowl after a while in the beginning,0,2,CW,enjoy playing the bowl,take them to other place,play,curious,hold it in place
8798330130,1413,640,360,why does the man move the child s arms and legs in the middle,3,2,CW,clean the baby,playing game,interacting with baby,to help her to move up,to lie closer to play
5336600324,1155,640,480,why did the baby raise his hand up towards the camera,4,0,CW,follow the lady,supported by lady,swimming,person rub her,touch the camera
3376747609,1720,320,240,why did one of the men put his hand on the rock at the end of the video,2,3,CW,nodding to the beat,to off camera,for stability,stabilise bicycle,unlocking door
4838398062,1131,320,240,why is the baby squated down on the floor,4,0,CW,play the guitar,to reach the sand,for baby to rest,clumsy,reach out for the electric guitar
5363401248,2697,640,362,why did the baby pick up sand from the ground,2,3,CW,throw sand at cameraman,trying to find crabs,playing,learning to walk,resting
9780803324,2117,640,360,why does the child move her legs on the ground,3,8,CW,happy,to reach the sand,the lady turned the walker,to move the bicycle,playing with toy
4628526478,2697,640,480,why did not the man in white hat ride horse,2,7,CW,look after the baby,he is on the carriage,guide the horse,scared of horse,ride bike
6141007489,1676,640,360,why did the lady in blue arrange the materials on the table when the children are playing with the lady in brown,0,1,CW,try to tidy up table,listening to lady in black,make it easier to carry materials,prepare for presenation,gesturing to direct their attention
2642865849,1440,640,480,why does the man playing trumpet moves back near the end,1,2,CW,to pick up again,finished his show,engrossed in performance,pull the fishing rod,play to the music
5129522873,1513,640,360,why is the man sitting on the right holding a pair of sticks,1,7,CW,to start a fire,hit the drum,to hit the tiger,as a javelin,cooking a meal
3319138579,486,640,480,why is nt the girl in white moving like the girl in pink,0,3,CW,not very active,watching the crane,support baby,listen to her talk,sunny
2560869432,2697,640,480,why does the man in the black jacket remove his sunglasses,1,1,CW,scared of loud sounds,get off from motorcycle,cold,for shade,playing attire
4072482970,378,640,480,why did the man smile at the baby,4,6,CW,likes the person in front,pose for the video,interested in the game,pose,amused by baby
3319704607,857,320,240,why did the boy in blue lean onto the boy in green near the start of the video,2,1,CW,pick up cloth,to fly kite,lost balance,watch the man untie the toy,to slide down
6456516757,1765,640,360,why is the kid making his face and bib so dirty,4,0,CW,playing with mud,dangling above her,blindfolded,show interest,inexperience in eating
8159783273,807,640,1138,why did the girl bend down at the beginning of the video,3,8,CW,protect the baby,take the book,touch water,pick up toy,waves
2508145361,615,640,480,why does the man reach out his hand towards the boy at the end of the video,4,2,CW,restless,keep the book on the side,pick up the present,talking,wants to hold boys hand
7751455900,2697,640,1138,why did the women in black and white want to take away the items from the baby when he started to chew on it,4,1,CW,to bring her in,comfort baby,ticklish reaction,react to him,prevent child from choking
4239725174,1166,640,480,why is there a cloth underneath the potterymaking machine,2,0,CW,attract the dog,for baby to lie on,prevent the table being dirty,for the dogs to rest,playing with toy
6039860557,951,640,360,why did the baby drop his toy from his hands when he sees the man on the sofa holding a toy,1,6,CW,angry,distracted,toy slipped,shocked,not to fall down
2758143839,719,320,240,why did the lady in pink look at the lady beside her at times,2,9,CW,frustrated,moving the joystick,listen to instructions,make face expression,playing piano
5338735328,356,640,480,why is the man wearing a hat,3,1,CW,part of the attire,costume,hot,sunny whether,raining
3210715355,1195,640,480,why were the boys looking downwards at the end of the video,3,9,CW,lose balance,dog too strong,done taking photos,looking at the view,carry boy off
3579333191,2095,640,480,why is the cat touching the white object,1,0,CW,yawn,curious,resting the paw,attract the cat,watching television
7420570576,469,640,480,why did the lady pull the rope downwards after hanging the bottle,2,7,CW,drink,drinking,tightening the rope,excited gesture,finished hitting
2594144360,1091,640,480,why did the dog jump and eat the bubbles when it sees them,2,2,CW,to return to the owner,playing catch,excited,wants toy,try to pull toy out
3183067286,1090,640,480,why did the children look up at the end of the video,0,4,CW,to talk to the person,look at something,caress the baby,look at pebbles,ask for more yogurt
2660007586,1104,500,375,why did the lady stop halfway to talk to the camera,3,2,CW,look her plait,pay attention to girl on right,listening to each other,being interviewed,view the peacock
4888273655,693,640,480,why did the dog want to enter the canal,4,4,CW,catch the ball,avoid being hit by the dog,fun,playing catch,woman asked him to do that
